Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/23  19:00:00,18.325,3.75,139.5,2.0,24.552947814465385,23.931897282558724,24.24242254851205,0.0,0.0,67.0547950199136,0.6208777316658667,23.931897282558724,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/23  20:00:00,17.849999999999999,3.4875,139.125,2.0,24.127203059584617,23.487386277672515,23.807294668628566,0.0,0.0,61.09990080917164,0.5657398223071449,23.487386277672515,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/23  21:00:00,17.6375,3.6625000000000007,138.625,2.0,23.8239028702447,23.14277991958262,23.483341394913663,0.0,0.0,65.53554381948715,0.6068105909211774,23.14277991958262,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/23  22:00:00,17.5375,3.575,134.625,2.0,23.560706627999556,22.880716386620838,23.2207115073102,0.0,0.0,67.15323994781511,0.621789258776066,22.880716386620838,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/23  23:00:00,17.4375,3.3125,129.5,2.0,23.31023408633596,22.65093240615274,22.98058324624435,0.0,0.0,64.98189377080887,0.6016842015815636,22.65093240615274,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/23  24:00:00,17.15,3.45,128.0,2.0,23.042384385638074,22.36479314325703,22.703588764447554,0.0,0.0,69.80107446547007,0.6463062450506489,22.36479314325703,0.0,0.0,-1.0,17.930048147817275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  01:00:00,17.0,3.7249999999999998,124.875,3.0,22.76790506446723,22.03902236713596,22.403463715801594,0.0,0.0,79.9806791906656,0.7405618443580148,22.03902236713596,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  02:00:00,17.1875,4.05,117.375,3.0,22.541422109782098,21.77813351912633,22.159777814454217,0.0,0.0,94.50047252794093,0.8750043752587123,21.77813351912633,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  03:00:00,17.175000000000006,3.825,111.5,3.0,22.322074031861793,21.60110628061593,21.96159015623886,0.0,0.0,89.16526649629562,0.8256043194101447,21.60110628061593,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  04:00:00,17.1,3.9124999999999998,101.25,3.0,22.094864472630257,21.37578552831953,21.735325000474896,0.0,0.0,94.29614105421438,0.8731124171686516,21.37578552831953,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  05:00:00,16.975,3.4125,96.625,3.0,21.869975922549178,21.209792572145589,21.539884247347385,0.0,0.0,79.94043656249996,0.7401892274305552,21.209792572145589,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  06:00:00,16.65,2.6875,103.25,3.0,21.957410414116049,21.2761777342104,21.616794074163225,0.0,0.0,57.60469321309516,0.5333767890101405,21.2761777342104,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  07:00:00,17.0625,2.6875,98.875,3.0,22.779603954551797,22.08773407807659,22.43366901631419,0.0,0.0,58.31310285081575,0.5399361375075533,22.08773407807659,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  08:00:00,17.8375,2.925,90.875,3.0,23.83672149699128,24.340730990004084,24.088726243497683,0.23625000000000002,0.23625000000000002,224.69233101068685,2.080484546395249,24.340730990004084,1.125,1.0,1.0,17.932588209556699,0.0,63.08960463018579,212.33114679891617,3355200.0,227122.57666866884,0.0,778.6254008027727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.33114679891617 
 01/24  09:00:00,19.5375,3.8125,100.875,3.0,25.636811537574354,25.000147450981506,25.31847949427793,0.0,0.0,91.7889076653178,0.849897293197387,25.000147450981506,2.0,1.0,1.0,17.932588209556699,0.0,659.4571813036156,256.62056370410576,3355200.0,2374045.852693016,0.0,941.0361705321075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.62056370410576 
 01/24  10:00:00,21.3375,4.1125,108.625,3.0,27.217869622360206,25.00000004068403,26.108934831522114,0.0,0.0,98.93060953198702,0.9160241623332132,25.00000004068403,2.0,1.0,1.0,17.932588209556699,0.0,1351.5008672682652,308.01539555472535,3355200.0,4865403.122165755,0.0,1129.502733974057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.01539555472535 
 01/24  11:00:00,22.4,4.375,107.125,3.0,27.719588196138749,25.00000000004885,26.3597940980938,0.0,0.0,107.4367237380009,0.994784479055564,25.00000000004885,2.0,1.0,1.0,17.932588209556699,0.0,1522.189137040659,320.6916110910282,3355200.0,5479880.893346373,0.0,1175.9868393510385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.6916110910282 
 01/24  12:00:00,23.325,4.7875,99.125,3.0,27.644274761688594,25.00000000000012,26.322137380844358,0.0,0.0,123.06572361699785,1.1394974408981283,25.00000000000012,2.0,1.0,1.0,17.932588209556699,0.0,1198.88415824007,255.15211421726037,2684160.0000000006,4315982.969664252,0.0,935.6513172616808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.15211421726037 
 01/24  13:00:00,24.075,3.4,118.75,3.0,27.759689244995387,25.02388060633972,26.391784925667556,0.00964285714285714,0.00964285714285714,81.7588866912079,0.7570267286222954,25.02388060633972,1.9642857142857145,1.0,1.0,17.932588209556699,0.0,1560.9662202066093,323.5714027998327,3355200.0,5619478.392743794,0.0,1186.5471316458845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.5714027998327 
 01/24  14:00:00,24.7375,3.0,151.125,3.0,28.065000109307566,25.000000000885519,26.532500055096539,0.0,0.0,38.72345716025178,0.35855052926159067,25.000000000885519,2.0,1.0,1.0,17.932588209556699,0.0,1859.0389234286042,345.70786148307345,3355200.0,6692540.124342974,0.0,1267.7222643310356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.70786148307345 
 01/24  15:00:00,24.375,3.2375,165.125,3.0,28.134207173863243,25.00000000000159,26.56710358693242,0.0,0.0,27.70317105807713,0.25651084313034386,25.00000000000159,2.0,1.0,1.0,17.932588209556699,0.0,1894.286436545401,348.3255286138199,3355200.0,6819431.171563445,0.0,1277.3213370510448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.3255286138199 
 01/24  16:00:00,23.0625,3.575,172.625,3.0,27.907348214980727,25.000016362201224,26.453682288590977,0.0,0.0,17.388353703516168,0.1610032750325571,25.000016362201217,1.9999999999999994,0.9999999999999997,1.0,17.932588209556699,0.0,1746.5132631268275,337.3511095794297,3355200.0,6287447.747256581,0.0,1237.0777762355324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.3511095794297 
 01/24  17:00:00,21.8125,4.299999999999999,180.375,3.0,27.50721710664689,25.018965231110813,26.26309116887885,0.007499999999999998,0.007499999999999998,11.698041856999357,0.10831520237962367,25.018965231110813,1.9722222222222224,1.0,1.0,17.932588209556699,0.0,1578.657075584553,324.8852194791594,3355200.0,5683165.472104391,0.0,1191.3649412510429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.8852194791594 
 01/24  18:00:00,20.4,4.1,178.625,3.0,26.91836265092689,25.00001640382152,25.959189527374208,0.0,0.0,11.833591132202816,0.10957028826113719,25.00001640382152,2.0,1.0,1.0,17.932588209556699,0.0,1309.550979635129,304.8999745707854,3355200.0,4714383.5266864639,0.0,1118.0783812643394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.8999745707854 
 01/24  19:00:00,19.55,3.675,162.25,3.0,26.312282950784959,25.744554456968048,26.0284187038765,0.0,0.0,36.48776300577413,0.3378496574608716,25.744554456968048,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  20:00:00,19.4,3.225,150.25,3.0,26.003141620914279,25.395796814831266,25.699469217872776,0.0,0.0,45.27640545184485,0.41922597640597089,25.395796814831266,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  21:00:00,19.2125,3.5625000000000006,142.375,3.0,25.71934949518167,25.05535196170146,25.387350728441566,0.0,0.0,60.089741417778217,0.5563864946090577,25.05535196170146,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  22:00:00,18.9125,4.2125,129.625,3.0,25.38799703528627,24.555276280726387,24.97163665800632,0.0,0.0,89.28393827252107,0.826703132152973,24.555276280726387,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  23:00:00,18.55,4.3374999999999999,128.375,3.0,25.049539830597966,24.173784074069986,24.611661952333976,0.0,0.0,93.96320653005769,0.8700296900931269,24.173784074069986,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/24  24:00:00,18.337500000000003,3.7375,127.25,3.0,24.75584439757789,23.96672755677857,24.361285977178228,0.0,0.0,78.36339541032086,0.725586994540008,23.96672755677857,0.0,0.0,-1.0,17.932588209556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  01:00:00,18.2375,2.9625000000000005,125.0,4.0,24.509254672906523,23.840792630055924,24.175023651481224,0.0,0.0,59.526973045746647,0.551175676349506,23.840792630055924,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  02:00:00,18.2,2.6375,131.25,4.0,24.279947751370224,23.70024211419345,23.990094932781838,0.0,0.0,47.37723907785117,0.4386781396097331,23.70024211419345,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  03:00:00,18.2625,2.4125,131.875,4.0,24.064615112458136,23.536357890463969,23.80048650146105,0.0,0.0,41.75969011733886,0.3866637973827673,23.536357890463969,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  04:00:00,18.05,2.2375,115.0,4.0,23.832553843593673,23.305766145657427,23.569159994625549,0.0,0.0,43.738568386546898,0.4049867443198787,23.305766145657427,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  05:00:00,17.9,1.95,122.875,4.0,23.59344315360635,23.110954726244509,23.35219893992543,0.0,0.0,34.75259230537332,0.32178326208679006,23.110954726244509,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  06:00:00,17.775,2.1125,125.5,4.0,23.388237836564735,22.905989545822999,23.147113691193867,0.0,0.0,38.060096909023787,0.35240830471318326,22.905989545822999,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  07:00:00,17.8875,2.3625,123.5,4.0,23.308147007435858,22.771824648386315,23.039985827911086,0.0,0.0,44.90859121767735,0.41582028905256809,22.771824648386315,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  08:00:00,18.4375,2.5875000000000005,118.75,4.0,23.948199320145986,24.701551183245387,24.324875251695685,0.084375,0.084375,98.64412895231402,0.9133715643732782,24.701551183245387,1.6875,1.0,1.0,17.995286658127033,0.0,162.24997415836766,219.69532137561553,3355200.0,584099.9069701235,0.0,805.6300747180621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.69532137561553 
 01/25  09:00:00,19.2625,2.7625,120.0,4.0,24.741020257911317,25.00000000888684,24.870510133399077,0.0,0.0,56.94776173067483,0.527294090098841,25.00000000888684,2.0,1.0,1.0,17.995286658127033,0.0,444.82164530378159,240.68059126363384,3355200.0,1601357.9230936138,0.0,882.5837596759584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.68059126363384 
 01/25  10:00:00,19.662499999999999,3.425,113.0,4.0,25.08353307599421,25.000000000000797,25.041766537997505,0.0,0.0,77.6022081521213,0.7185389643714936,25.000000000000797,2.0,1.0,1.0,17.995286658127033,0.0,526.6615630455473,246.75845729479858,3355200.0,1895981.6269639703,0.0,904.8714972306511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75845729479858 
 01/25  11:00:00,20.3875,3.3,109.5,4.0,25.800790029490675,25.000000000000058,25.400395014745365,0.0,0.0,74.43373154521992,0.6892012180112956,25.000000000000058,2.0,1.0,1.0,17.995286658127033,0.0,811.5882741117624,267.9186249287046,3355200.0,2921717.786802345,0.0,982.4665380590561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.9186249287046 
 01/25  12:00:00,21.487499999999998,2.5625,125.375,4.0,26.410534027829188,25.038955420536419,25.724744724182807,0.0225,0.0225,62.85829967261939,0.5820212932649945,25.038955420536419,1.9166666666666666,1.0,1.0,17.995286658127033,0.0,831.3859493315725,227.8597495366571,2684160.0000000006,2992989.417593661,0.0,835.5693052315992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.8597495366571 
 01/25  13:00:00,22.3375,2.1750000000000004,147.75,4.0,26.623666409724977,25.00000352098948,25.811834965357226,0.0,0.0,28.348298091119668,0.2624842415844414,25.00000352098948,2.0,1.0,1.0,17.995286658127033,0.0,1252.805088493504,300.6857239496384,3355200.0,4510098.318576614,0.0,1102.6245836070348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.6857239496384 
 01/25  14:00:00,22.0375,2.225,159.125,4.0,26.312988156190067,25.00000000214437,25.656494079167218,0.0,0.0,21.67867489424069,0.20072847124296937,25.00000000214437,2.0,1.0,1.0,17.995286658127033,0.0,1174.0512035130346,294.8370430668523,3355200.0,4226584.332646924,0.0,1081.1772756393557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.8370430668523 
 01/25  15:00:00,20.825,2.5500000000000004,169.75,4.0,26.02797887009524,25.000000000000897,25.513989435048069,0.0,0.0,15.091400403021713,0.1397351889168677,25.000000000000897,2.0,1.0,1.0,17.995286658127033,0.0,1063.7148530979428,286.64288091841777,3355200.0,3829373.4711525936,0.0,1051.1290096018251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.64288091841777 
 01/25  16:00:00,20.175000000000006,3.325,167.5,4.0,25.827663778460747,25.00005616752873,25.413859972994737,0.0,0.0,25.391347926519904,0.23510507339370285,25.00005616752873,2.0,1.0,1.0,17.995286658127033,0.0,951.5819927533391,278.3153004213762,3355200.0,3425695.1739120206,0.0,1020.5914940277823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3153004213762 
 01/25  17:00:00,19.7875,3.075,155.5,4.0,25.675593555845933,25.000000000000335,25.33779677792313,0.0,0.0,36.78870044134865,0.3406361151976728,25.000000000000335,2.0,1.0,1.0,17.995286658127033,0.0,838.1232858062673,269.88925552884128,3355200.0,3017243.828902562,0.0,989.6929062297077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.88925552884128 
 01/25  18:00:00,19.225,3.0125,149.125,4.0,25.519719929643224,25.040187411438063,25.279953670540644,0.0225,0.0225,52.859719795044899,0.4894418499541195,25.040187411438063,1.9166666666666666,1.0,1.0,17.995286658127033,0.0,710.7517809688752,260.42997252916589,3355200.0,2558706.411487951,0.0,955.0053998135894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.42997252916589 
 01/25  19:00:00,18.8125,3.0125,143.625,4.0,25.004819890955927,24.480056734740363,24.742438312848149,0.0,0.0,46.937887234338649,0.4346100669846171,24.480056734740363,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  20:00:00,18.6375,3.0875000000000005,138.5,4.0,24.645289787350977,24.057858365998194,24.351574076674586,0.0,0.0,52.679875546747329,0.4877766254328456,24.057858365998194,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  21:00:00,18.6,3.45,136.375,4.0,24.38358142182415,23.749483647928604,24.066532534876374,0.0,0.0,62.7370074279288,0.5808982169252668,23.749483647928604,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  22:00:00,18.475,3.475,130.375,4.0,24.130516428955059,23.47434228636646,23.80242935766076,0.0,0.0,68.49160105255347,0.6341814912273471,23.47434228636646,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  23:00:00,18.2125,3.4,122.625,4.0,23.865693535882579,23.189237093168189,23.527465314525384,0.0,0.0,72.9340771778678,0.6753155294247021,23.189237093168189,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  24:00:00,18.0375,2.9625000000000005,119.375,4.0,23.612435072728237,22.98209322430654,23.297264148517387,0.0,0.0,62.84376597904634,0.5818867220282069,22.98209322430654,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  01:00:00,18.0,2.6375,121.5,5.0,23.398120874120655,22.838710251029569,23.11841556257511,0.0,0.0,53.02081139577669,0.49093343884978427,22.838710251029569,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  02:00:00,17.8125,3.1625,120.5,5.0,23.16268873151033,22.546646880227898,22.854667805869114,0.0,0.0,67.88193008199038,0.6285363896480591,22.546646880227898,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  03:00:00,17.7,3.1875,115.25,5.0,22.91486357342882,22.279314118521353,22.59708884597509,0.0,0.0,69.81678386194548,0.646451702425421,22.279314118521353,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  04:00:00,17.6375,2.7499999999999997,121.125,5.0,22.70649830285396,22.154171646833956,22.43033497484395,0.0,0.0,55.78381409425754,0.5165167971690513,22.154171646833956,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  05:00:00,17.5375,2.2875,121.0,5.0,22.50476722910756,22.022247102104694,22.26350716560613,0.0,0.0,43.98475025492,0.40726620606407407,22.022247102104694,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  06:00:00,17.3125,2.2875,118.625,5.0,22.363263168535299,21.860868502063334,22.112065835299317,0.0,0.0,44.83237439325371,0.4151145777153122,21.860868502063334,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  07:00:00,17.3875,2.5875000000000005,115.875,5.0,22.44091461346674,21.895768725954267,22.168341669710509,0.0,0.0,53.07043407782703,0.49139290812802807,21.895768725954267,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
