Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Air System Sensible Heating Energy [J](Hourly),ZN1:Zone Air System Sensible Cooling Energy [J](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/25  20:00:00,18.6375,3.0875000000000005,138.5,4.0,24.64760514932329,24.05850400047708,24.353054574900186,0.0,0.0,52.70015738856689,0.48796442026450839,0.0,0.0,24.05850400047708,0.0,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  21:00:00,18.6,3.45,136.375,4.0,24.38907730230782,23.75468557023585,24.071881436271835,0.0,0.0,62.74864196034477,0.5810059440772664,0.0,0.0,23.75468557023585,0.0,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  22:00:00,18.475,3.475,130.375,4.0,24.136273658955596,23.479198641330386,23.807736150142995,0.0,0.0,68.4981475058802,0.6342421065359278,0.0,0.0,23.479198641330386,0.0,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  23:00:00,18.2125,3.4,122.625,4.0,23.87130900780791,23.1940304534497,23.532669730628805,0.0,0.0,72.93801615763478,0.6753520014595813,0.0,0.0,23.1940304534497,0.0,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/25  24:00:00,18.0375,2.9625000000000005,119.375,4.0,23.617881052480639,22.986838325509408,23.30235968899502,0.0,0.0,62.84617889974921,0.5819090638865668,0.0,0.0,22.986838325509408,0.0,0.0,0.0,-1.0,17.995286658127033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  01:00:00,18.0,2.6375,121.5,5.0,23.4034149281581,22.843407584295343,23.123411256226725,0.0,0.0,53.02245522958853,0.4909486595332272,0.0,0.0,22.843407584295343,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  02:00:00,17.8125,3.1625,120.5,5.0,23.167804644815609,22.551166794837685,22.859485719826645,0.0,0.0,67.88338915562173,0.6285498995890902,0.0,0.0,22.551166794837685,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  03:00:00,17.7,3.1875,115.25,5.0,22.9197945089486,22.283679266112544,22.60173688753057,0.0,0.0,69.81799790512219,0.6464629435659464,0.0,0.0,22.283679266112544,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  04:00:00,17.6375,2.7499999999999997,121.125,5.0,22.711283250039356,22.1584764594943,22.434879854766828,0.0,0.0,55.78466323973434,0.51652465962717,0.0,0.0,22.1584764594943,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  05:00:00,17.5375,2.2875,121.0,5.0,22.50942360038063,22.02649711907611,22.26796035972837,0.0,0.0,43.98531194329007,0.4072714068823155,0.0,0.0,22.02649711907611,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  06:00:00,17.3125,2.2875,118.625,5.0,22.367782439179139,21.86501255208455,22.116397495631845,0.0,0.0,44.832902479016407,0.41511946739830016,0.0,0.0,21.86501255208455,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  07:00:00,17.3875,2.5875000000000005,115.875,5.0,22.445274513441399,21.899752875648525,22.17251369454496,0.0,0.0,53.07107615409545,0.49139885327866159,0.0,0.0,21.899752875648525,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  08:00:00,17.875,2.7625,120.875,5.0,23.140256524913178,24.518052470906519,23.829154497909849,0.135,0.135,136.67414119354937,1.2655013073476794,0.0,65330.29349938134,24.518052470906519,-28.410556152596557,1.125,1.0,1.0,18.03547849174502,209.40657765319868,3383651.4990979197,767.9009081525437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.40657765319868 
 01/26  09:00:00,18.725,2.9875,123.125,5.0,24.0466252575708,25.022833049321166,24.53472915344598,0.135,0.135,144.75781987412757,1.3403501840196999,0.0,902921.6790106674,25.022833049321166,-269.54183978197309,1.5,1.0,1.0,18.03547849174502,233.3398915212424,3770372.844031519,855.6651687614317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.3398915212424 
 01/26  10:00:00,20.1625,2.975,128.25,5.0,25.571513229151848,25.09771357927714,25.334613404214495,0.0495,0.0495,88.05159401984058,0.8152925372207462,0.0,2720447.4791698975,25.09771357927714,-863.8531558224441,1.8166666666666667,1.0,1.0,18.03547849174502,280.9848138811662,4540233.154888365,1030.3806889665059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9848138811662 
 01/26  11:00:00,21.799999999999998,3.8375000000000005,120.75,5.0,26.744106203716198,25.038569665076975,25.89133793439659,0.019285714285714317,0.019285714285714317,102.56337676653229,0.9496608959864108,0.0,4162688.622447679,25.038569665076986,-1231.9828285060935,1.9285714285714293,1.0000000000000005,1.0,18.03547849174502,310.67527844082118,5019980.1907363389,1139.2566132776722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.67527844082118 
 01/26  12:00:00,22.9625,3.7124999999999996,122.75,5.0,26.907865535113598,25.06027276501069,25.984069150062149,0.0225,0.0225,99.38488194070075,0.9202303883398219,0.0,3269002.9398535878,25.06027276501069,-990.773480905928,1.9166666666666666,1.0,1.0,18.03547849174502,244.39783115415944,3949050.2019023855,896.2150023988245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.39783115415944 
 01/26  13:00:00,22.550000000000006,3.1125,145.5,5.0,26.51589256315626,25.036104274501015,25.77599841882864,0.01928571428571428,0.01928571428571428,57.839902053717768,0.5355546486455349,0.0,3859079.6273971816,25.036104274501015,-1144.3730745664363,1.9285714285714284,1.0,1.0,18.03547849174502,298.2421883950736,4819082.758367309,1093.664057187655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.2421883950736 
 01/26  14:00:00,22.4125,3.125,166.625,5.0,26.937001802019848,25.065668271794416,26.001335036907134,0.03375,0.03375,35.78824213144266,0.33137261232817286,0.0,4277541.261821206,25.065668271794416,-1335.368659936893,1.875,1.0,1.0,18.03547849174502,308.6821615533039,4987774.83682671,1131.9477871408285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.6821615533039 
 01/26  15:00:00,23.0375,2.825,168.0,5.0,27.220474427726886,25.099732942823537,26.16010368527521,0.04687499999999998,0.04687499999999998,32.80355956514113,0.30373666264019547,0.0,4554403.081812763,25.099732942823523,-1499.964612337556,1.8263888888888878,0.9999999999999995,1.0,18.03547849174502,314.3423932005055,5079234.482043841,1152.7040454730675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.3423932005055 
 01/26  16:00:00,22.424999999999998,3.1625,151.25,5.0,27.10494163265784,25.07313641604324,26.08903902435054,0.03616071428571432,0.03616071428571432,62.71423895209185,0.5806873977045546,0.0,4430085.815109787,25.07313641604325,-1386.9145105921618,1.8660714285714293,1.0000000000000005,1.0,18.03547849174502,311.17552894439106,5028063.381748283,1141.0910485676238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.17552894439106 
 01/26  17:00:00,21.4625,3.5,151.125,5.0,26.734530712516169,25.066919334452039,25.900725023484108,0.0225,0.0225,61.09940146500597,0.5657351987500554,0.0,3766235.5094581989,25.066919334452039,-1135.785012064704,1.9166666666666666,1.0,1.0,18.03547849174502,297.0204506420532,4799341.569595493,1089.1839040779364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0204506420532 
 01/26  18:00:00,20.7625,3.4375000000000006,156.0,5.0,26.351796372626177,25.058606522749689,25.705201447687935,0.0225,0.0225,53.4830179328994,0.4952131290083278,0.0,3369913.5705952804,25.058606522749689,-1013.9140994108702,1.9166666666666666,1.0,1.0,18.03547849174502,288.4145210703599,4660284.493056968,1057.6256731586354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4145210703599 
 01/26  19:00:00,19.875,3.2750000000000005,153.5,5.0,25.739723985582125,25.049958164691476,25.3948410751368,0.0675,0.0675,75.69335116891462,0.7008643626751354,0.0,0.0,25.049958164691476,-38.251109319664468,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  20:00:00,19.125,4.0125,138.875,5.0,25.34420543760683,24.634122411342259,24.989163924474544,0.0,0.0,74.46767582188108,0.6895155168692693,0.0,0.0,24.634122411342259,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  21:00:00,18.65,4.125,128.5,5.0,24.97875267183645,24.154826757325677,24.566789714581064,0.0,0.0,87.84887552298869,0.8134155141017473,0.0,0.0,24.154826757325677,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  22:00:00,18.25,4.0874999999999999,130.125,5.0,24.659746695182166,23.84923208915011,24.25448939216614,0.0,0.0,85.06421316721634,0.7876316034001515,0.0,0.0,23.84923208915011,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  23:00:00,17.975,4.2625,129.5,5.0,24.346948255950538,23.506281158935367,23.926614707442956,0.0,0.0,90.53351840861913,0.8382733185983256,0.0,0.0,23.506281158935367,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/26  24:00:00,17.4625,3.6125,134.875,5.0,24.034905426795285,23.29110799358506,23.663006710190176,0.0,0.0,68.46342575349968,0.6339206088287008,0.0,0.0,23.29110799358506,0.0,0.0,0.0,-1.0,18.03547849174502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  01:00:00,17.3875,3.6375,132.125,6.0,23.76228139897306,23.03147188981392,23.396876644393488,0.0,0.0,71.44322362186583,0.6615113298320912,0.0,0.0,23.03147188981392,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  02:00:00,17.5,3.4,130.5,6.0,23.52023233212172,22.82430576518395,23.172269048652838,0.0,0.0,66.68775262798903,0.6174791909998985,0.0,0.0,22.82430576518395,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  03:00:00,17.375,3.2249999999999998,125.75,6.0,23.283870455181004,22.622229053240035,22.953049754210519,0.0,0.0,65.80340664462709,0.6092908022650658,0.0,0.0,22.622229053240035,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  04:00:00,17.3,3.55,124.5,6.0,23.02622294099469,22.321915524522514,22.6740692327586,0.0,0.0,75.5056400385392,0.6991262966531407,0.0,0.0,22.321915524522514,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  05:00:00,17.2375,3.825,124.75,6.0,22.778120178203506,22.05392834829685,22.41602426325018,0.0,0.0,82.93155677896732,0.7678847849904382,0.0,0.0,22.05392834829685,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  06:00:00,17.2,3.5249999999999996,115.25,6.0,22.626309874373214,21.898974727038206,22.26264230070571,0.0,0.0,79.39614390508392,0.735149480602629,0.0,0.0,21.898974727038206,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  07:00:00,17.3875,3.3625,118.75,6.0,22.796963423157245,22.09081817281941,22.443890797988329,0.0,0.0,73.39290923551788,0.6795639744029434,0.0,0.0,22.09081817281941,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  08:00:00,17.875,3.6499999999999996,128.375,6.0,23.69567821121137,24.746571962845264,24.221125087028317,0.0675,0.0675,125.00405079329836,1.1574449147527628,0.0,597245.8066362364,24.746571962845264,-197.8122655461416,1.369047619047619,1.0,1.0,18.085962542020185,222.82498763973497,3600470.0134697405,817.1066653455628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.82498763973497 
 01/27  09:00:00,18.474999999999999,4.05,131.0,6.0,24.224194335199486,24.94753437663957,24.58586435591953,0.2025,0.2025,239.55354643681785,2.218088392933499,0.0,411446.68130649559,24.94753437663957,-115.95090238705962,1.25,1.0,1.0,18.085962542020185,218.57961811158237,3531872.1158814996,801.5387536178303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.57961811158237 
 01/27  10:00:00,19.2625,3.8875,132.875,6.0,24.611556178677433,25.06661733595298,24.839086757315206,0.09,0.09,145.42413392253133,1.3465197585419569,0.0,1450428.9578344094,25.06661733595298,-448.6129329622966,1.6666666666666666,1.0,1.0,18.085962542020185,246.11811390169908,3976847.0235820978,902.523336639894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.11811390169908 
 01/27  11:00:00,19.9125,4.325,127.125,6.0,25.213464723875977,25.067002864023097,25.140233793949539,0.05625,0.05625,145.7455112706155,1.3494954747279216,0.0,2052724.025949405,25.067002864023097,-625.9054193802201,1.7916666666666666,1.0,1.0,18.085962542020185,261.1644693638076,4219970.347528679,957.6988242163828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1644693638076 
 01/27  12:00:00,20.162499999999999,4.075,127.375,6.0,25.173670518125456,25.070124212464209,25.12189736529483,0.0675,0.0675,140.46640823503447,1.3006148910651343,0.0,1229259.3312820192,25.070124212464209,-372.1125438469471,1.75,1.0,1.0,18.085962542020185,198.43908019928694,3206435.5318767756,727.6827290036192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.43908019928694 
 01/27  13:00:00,20.575,4.137500000000001,127.5,6.0,25.62271949299306,25.076814063444503,25.34976677821878,0.039375,0.039375,121.58971149972001,1.1258306620344448,0.0,2280758.579931722,25.076814063444503,-705.2550991306367,1.8541666666666666,1.0,1.0,18.085962542020185,266.3815611650176,4304269.612107325,976.8300739457925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.3815611650176 
 01/27  14:00:00,20.8,4.15,114.125,6.0,25.997863163443506,25.05822624266325,25.528044703053376,0.03375,0.03375,127.84750854542975,1.1837732272724977,0.0,2824890.548636017,25.05822624266325,-857.6964875704512,1.875,1.0,1.0,18.085962542020185,279.19602357132558,4511329.368382252,1023.8211352083812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.19602357132558 
 01/27  15:00:00,21.487499999999998,3.375,137.0,6.0,26.352898110906354,25.08663971166773,25.71976891128704,0.04403571428571432,0.04403571428571432,84.94419339823036,0.786520309242874,0.0,3291986.237948076,25.08663971166774,-1064.0664610737585,1.8369047619047623,1.0000000000000005,1.0,18.085962542020185,290.1142773849046,4687749.64274933,1063.8587362849455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.1142773849046 
 01/27  16:00:00,20.775,3.6874999999999997,156.25,6.0,26.3589523125376,25.04424537541027,25.701598843973938,0.013500000000000002,0.013500000000000002,53.8310819000656,0.498435943519126,0.0,3451158.956572204,25.04424537541027,-1004.7598455552916,1.95,1.0,1.0,18.085962542020185,293.4617072926642,4741838.374595538,1076.1338734604483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4617072926642 
 01/27  17:00:00,20.474999999999999,3.2874999999999998,157.625,6.0,26.184220903542575,25.082635090102867,25.633427996822719,0.036000000000000007,0.036000000000000007,55.079469529856229,0.5099950882394096,0.0,3155394.442036988,25.082635090102867,-990.0828145262113,1.8666666666666668,1.0,1.0,18.085962542020185,285.67623138008556,4616038.4234286979,1047.5842734876624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.67623138008556 
 01/27  18:00:00,20.0125,3.3625,152.375,6.0,25.806182755269778,25.030732894881525,25.418457825075654,0.016875,0.016875,54.95030198944886,0.508799092494897,0.0,2948026.0102003815,25.030732894881525,-857.3494380370225,1.9375,1.0,1.0,18.085962542020185,280.0939701691931,4525838.646868318,1027.113935347243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0939701691931 
 01/27  19:00:00,19.1625,3.2625,150.875,6.0,25.120148201747705,24.422881749507945,24.771514975627825,0.0675,0.0675,83.3601482617785,0.7718532246460974,0.0,0.0,24.422881749507945,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  20:00:00,18.7125,3.0624999999999997,142.0,6.0,24.762530478107207,24.195212447836999,24.478871462972106,0.0,0.0,49.29586588389589,0.4564432026286657,0.0,0.0,24.195212447836999,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  21:00:00,18.4125,3.975,136.625,6.0,24.451897982560039,23.74197610979254,24.09693704617629,0.0,0.0,75.2531247866898,0.69678819246935,0.0,0.0,23.74197610979254,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  22:00:00,18.175000000000006,4.3125,133.875,6.0,24.144402948443206,23.36004363654378,23.752223292493495,0.0,0.0,86.69696012768873,0.8027496308119327,0.0,0.0,23.36004363654378,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  23:00:00,18.0375,4.2625,122.625,6.0,23.870779903814296,23.052060007306257,23.461419955560279,0.0,0.0,97.25387319974338,0.90049882592355,0.0,0.0,23.052060007306257,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  24:00:00,17.875,4.3625,121.375,6.0,23.594707420830568,22.759343611489699,23.177025516160133,0.0,0.0,101.91107355895035,0.9436210514717627,0.0,0.0,22.759343611489699,0.0,0.0,0.0,-1.0,18.085962542020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  01:00:00,17.6125,4.6499999999999999,114.625,7.0,23.311202515428947,22.427804016543928,22.869503265986439,0.0,0.0,114.28326853175813,1.058178412331094,0.0,0.0,22.427804016543928,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  02:00:00,17.5,4.05,119.625,7.0,23.046123669184288,22.252594775325915,22.6493592222551,0.0,0.0,93.17890730054653,0.8627676601902458,0.0,0.0,22.252594775325915,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  03:00:00,17.4375,3.0375000000000007,123.5,7.0,22.841718349045374,22.225859968232883,22.533789158639125,0.0,0.0,62.3082373716664,0.576928123811726,0.0,0.0,22.225859968232883,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  04:00:00,17.275,2.5125,123.25,7.0,22.63033061422113,22.095055807627774,22.362693210924449,0.0,0.0,48.802755131414418,0.4518773623279113,0.0,0.0,22.095055807627774,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  05:00:00,17.1375,2.4,112.125,7.0,22.409903265630026,21.886006845618735,22.147955055624384,0.0,0.0,48.60924189277367,0.45008557308123767,0.0,0.0,21.886006845618735,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  06:00:00,17.1,2.8375,104.375,7.0,22.196171075990468,21.620019463119328,21.908095269554896,0.0,0.0,61.74451368782407,0.5717084600724451,0.0,0.0,21.620019463119328,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  07:00:00,17.162499999999999,3.6625,108.375,7.0,22.089439403204645,21.403329515368104,21.746384459286376,0.0,0.0,85.04887939066151,0.7874896239876068,0.0,0.0,21.403329515368104,0.0,0.0,0.0,-1.0,18.109972123952845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  08:00:00,17.5125,4.0,116.625,7.0,22.39821494752742,22.486484655063724,22.44234980129557,0.0,0.0,93.52236693369869,0.8659478419786917,0.0,0.0,22.486484655063724,0.0,1.0,1.0,1.0,18.109972123952845,62.29373351800493,1006560.0,228.43319955264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29373351800493 
 01/28  09:00:00,18.2,4.625,113.125,7.0,22.903077416675087,23.016109696855954,22.959593556765517,0.0,0.0,114.13823478036324,1.0568355072255858,0.0,0.0,23.016109696855954,0.0,1.0,1.0,1.0,18.109972123952845,62.29373351800493,1006560.0,228.43319955264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29373351800493 
